original, proofTree 
3,3 
3,3 
3,3 
3,3 
11,11 
12,12 
13,13 
14,13 
10,9 
9,9 
9,9 
1,1 
2,2 
1,1 
2,1 
2,2 
5,5 
2,2 
4,4 
1,1 
2,1 
8,8 
9,9 
9,9 
6,6 
3,3 
3,3 
4,4 
4,4 
4,4 
3,3 
3,3 
4,4 
4,4 
4,4 
9,8 
10,9 
10,9 
10,9 
8,8 
7,7 
2,2 
1,1 
2,1 
2,2 
4,4 
1,1 
2,1 
4,4 
1,1 
2,1 
1,1 
2,1 
1,1 
2,1 
4,4 
4,4 
4,4 
3,3 
3,3 
6,6 
7,7 
8,8 
8,8 
8,8 
1,1 
2,1 
1,1 
1,1 
2,1 
1,1 
2,1 
4,4 
4,4 
4,4 
1,1 
3,3 
3,3 
1,1 
4,4 
4,4 
4,4 
1,1 
1,1 
4,4 
4,4 
4,4 
1,1 
3,3 
3,3 
1,1 
3,3 
3,3 
1,1 
3,3 
3,3 
1,1 
4,4 
4,4 
4,4 
1,1 
9,8 
10,9 
10,9 
10,9 
11,9 
11,9 
9,9 
3,3 
1,1 
2,1 
3,3 
4,4 
1,1 
2,1 
4,4 
1,1 
2,1 
0,0 
1,1 
2,1 
1,1 
2,1 
1,1 
2,1 
4,4 
4,4 
4,4 
1,1 
3,3 
3,3 
1,1 
8,8 
9,9 
9,9 
6,6 
4,4 
1,1 
2,1 
4,4 
1,1 
2,1 
1,1 
2,1 
6,6 
6,6 
6,6 
1,1 
2,1 
7,6 
7,6 
4,4 
4,4 
1,1 
2,1 
0,0 
5,5 
2,2 
4,4 
1,1 
2,1 
7,6 
7,6 
5,4 
5,5 
5,5 
1,1 
2,1 
0,0 
2,2 
3,3 
1,1 
2,1 
3,3 
1,1 
2,1 
7,6 
7,6 
5,4 
5,5 
5,5 
1,1 
2,1 
0,0 
2,2 
3,3 
1,1 
2,1 
3,3 
1,1 
2,1 
9,8 
10,9 
10,9 
10,9 
8,8 
7,7 
2,2 
1,1 
2,1 
2,2 
4,4 
1,1 
2,1 
4,4 
1,1 
2,1 
1,1 
2,1 
0,0 
1,1 
2,1 
6,6 
7,7 
8,8 
8,8 
8,8 
1,1 
2,1 
1,1 
1,1 
2,1 
1,1 
2,1 
4,4 
4,4 
4,4 
1,1 
1,1 
3,3 
3,3 
1,1 
4,4 
4,4 
1,1 
2,1 
8,8 
9,9 
9,9 
6,6 
4,4 
1,1 
2,1 
4,4 
1,1 
2,1 
1,1 
2,1 
6,6 
7,7 
7,7 
7,7 
7,7 
1,1 
2,1 
1,1 
1,1 
2,1 
1,1 
2,1 
4,4 
4,4 
4,4 
1,1 
3,3 
3,3 
1,1 
2,2 
2,2 
1,1 
9,8 
10,9 
10,9 
8,7 
8,8 
8,8 
1,1 
2,1 
0,0 
2,2 
3,3 
1,1 
2,1 
3,3 
1,1 
2,1 
1,1 
2,1 
4,4 
4,4 
4,4 
1,1 
1,1 
3,3 
3,3 
1,1 
9,8 
10,9 
11,9 
7,7 
7,7 
1,1 
2,1 
5,5 
2,2 
4,4 
1,1 
2,1 
0,0 
1,1 
2,1 
6,6 
7,7 
8,8 
8,8 
8,8 
1,1 
2,1 
1,1 
1,1 
2,1 
1,1 
2,1 
10,8 
11,8 
12,8 
13,9 
14,9 
10,9 
9,9 
9,9 
9,9 
9,9 
1,1 
2,1 
1,1 
2,1 
4,4 
1,1 
2,1 
4,4 
5,5 
1,1 
2,1 
5,5 
2,2 
1,1 
2,1 
0,0 
2,2 
1,1 
2,1 
1,1 
2,1 
1,1 
2,1 
8,8 
9,9 
9,9 
6,6 
4,4 
1,1 
2,1 
4,4 
1,1 
2,1 
1,1 
2,1 
9,8 
10,9 
11,10 
9,8 
9,9 
9,9 
9,9 
9,9 
1,1 
2,1 
1,1 
2,1 
4,4 
1,1 
2,1 
4,4 
3,3 
1,1 
2,1 
0,0 
3,3 
1,1 
2,1 
1,1 
2,1 
8,8 
9,9 
10,10 
10,10 
11,10 
9,9 
3,3 
1,1 
2,1 
3,3 
3,3 
1,1 
2,1 
0,0 
3,3 
1,1 
2,1 
1,1 
2,1 
1,1 
2,1 
6,6 
7,7 
8,8 
8,8 
8,8 
1,1 
2,1 
1,1 
1,1 
2,1 
1,1 
2,1 
9,8 
10,9 
11,9 
11,9 
11,9 
12,9 
10,10 
9,9 
2,2 
1,1 
2,1 
2,2 
5,5 
1,1 
2,1 
5,5 
3,3 
1,1 
2,1 
0,0 
3,3 
1,1 
2,1 
1,1 
2,1 
1,1 
2,1 
1,1 
2,1 
0,0 
10,10 
11,10 
12,11 
13,11 
13,12 
10,9 
10,10 
10,10 
10,10 
4,4 
4,4 
9,8 
10,9 
10,9 
10,9 
8,8 
7,7 
2,2 
1,1 
2,1 
2,2 
4,4 
1,1 
2,1 
4,4 
1,1 
2,1 
10,10 
11,11 
12,12 
12,12 
5,5 
4,4 
1,1 
2,1 
2,2 
2,2 
1,1 
2,2 
2,2 
1,1 
17,17 
18,18 
18,18 
18,18 
19,18 
19,19 
19,19 
19,19 
19,19 
16,16 
16,16 
6,6 
7,6 
8,7 
8,7 
8,8 
8,8 
5,5 
6,6 
6,6 
2,2 
15,15 
15,15 
15,15 
16,15 
16,16 
16,16 
16,16 
16,16 
16,16 
16,16 
14,14 
15,15 
15,15 
15,15 
16,15 
17,15 
15,15 
15,15 
14,14 
14,14 
2,2 
3,2 
27,27 
28,27 
29,27 
29,25 
29,25 
29,25 
30,26 
30,26 
31,26 
32,28 
32,31 
30,29 
27,26 
28,26 
27,27 
27,27 
21,21 
19,19 
18,18 
13,13 
7,7 
5,5 
10,10 
10,10 
11,11 
12,12 
11,11 
7,7 
7,7 
6,6 
18,17 
19,17 
20,17 
21,17 
22,18 
22,17 
23,17 
24,17 
24,18 
23,19 
23,19 
23,19 
23,20 
22,19 
23,19 
22,20 
20,18 
20,18 
20,18 
18,17 
16,16 
15,15 
4,4 
4,4 
4,4 
2,2 
1,1 
2,1 
2,2 
23,18 
24,19 
24,19 
24,19 
24,19 
24,19 
24,19 
24,19 
22,19 
22,19 
19,16 
20,16 
18,15 
18,15 
18,15 
19,16 
19,19 
17,17 
1,1 
2,1 
18,18 
19,18 
20,18 
21,19 
21,18 
22,18 
21,18 
22,20 
22,21 
21,20 
21,20 
18,17 
16,15 
14,13 
14,13 
14,14 
14,14 
14,14 
16,16 
17,16 
17,16 
17,17 
16,16 
16,16 
16,16 
17,17 
16,16 
16,16 
16,16 
13,13 
4,4 
5,4 
2,1 
16,16 
16,16 
16,16 
16,16 
17,16 
18,18 
18,17 
19,18 
20,18 
21,20 
21,20 
21,20 
22,21 
19,18 
17,16 
14,14 
15,15 
12,12 
11,11 
5,5 
4,4 
17,17 
18,18 
18,18 
18,18 
18,18 
19,19 
19,19 
16,16 
17,16 
15,15 
15,15 
16,16 
16,16 
16,16 
13,13 
13,13 
13,13 
13,13 
14,13 
15,13 
14,14 
14,14 
14,14 
14,14 
1,1 
2,1 
8,8 
8,8 
9,9 
9,9 
18,18 
18,18 
18,18 
19,18 
19,18 
19,18 
19,18 
20,19 
21,19 
20,18 
21,19 
2,2 
1,1 
2,1 
10,10 
10,10 
11,11 
12,12 
13,13 
13,13 
18,18 
19,18 
19,19 
18,18 
18,18 
18,18 
18,18 
18,18 
19,19 
20,20 
20,20 
20,20 
18,18 
18,18 
3,3 
4,3 
17,16 
18,16 
18,17 
17,16 
17,16 
17,16 
17,16 
17,16 
17,16 
15,14 
16,14 
16,16 
2,2 
2,2 
1,1 
2,1 
1,1 
2,1 
24,21 
24,21 
25,22 
26,22 
27,22 
28,24 
29,25 
30,25 
30,25 
30,25 
31,25 
31,25 
29,25 
29,25 
30,25 
31,27 
31,27 
31,28 
28,26 
26,24 
27,24 
26,25 
26,26 
26,26 
26,26 
2,2 
2,2 
5,5 
6,5 
5,5 
5,5 
6,5 
2,1 
5,5 
1,1 
2,1 
2,2 
4,4 
2,2 
3,2 
2,1 
2,2 
4,2 
5,2 
6,2 
7,2 
8,2 
8,2 
8,2 
9,2 
5,2 
5,5 
4,4 
23,21 
24,22 
25,23 
26,24 
27,25 
28,25 
29,25 
28,27 
28,27 
29,28 
29,28 
29,28 
28,27 
25,23 
22,21 
22,21 
22,21 
20,19 
20,20 
17,17 
17,17 
15,15 
5,5 
8,8 
9,9 
9,9 
9,9 
9,9 
10,10 
7,7 
20,19 
21,19 
22,19 
22,20 
22,20 
22,20 
23,20 
24,20 
25,20 
26,21 
27,21 
28,23 
28,23 
29,23 
29,23 
30,23 
28,28 
22,22 
18,18 
16,16 
13,13 
8,8 
9,8 
11,11 
9,9 
8,8 
3,3 
17,17 
18,18 
18,18 
18,18 
18,18 
19,18 
20,18 
19,19 
19,19 
19,19 
19,19 
16,16 
10,10 
11,11 
12,12 
12,12 
11,11 
7,7 
5,5 
5,5 
18,17 
19,17 
20,17 
21,18 
22,19 
22,19 
22,18 
23,19 
24,20 
24,20 
25,20 
24,21 
24,21 
22,22 
20,20 
17,17 
16,16 
13,13 
4,4 
5,4 
18,18 
19,19 
19,19 
19,19 
20,19 
21,21 
20,20 
20,20 
20,20 
20,20 
20,20 
20,20 
20,20 
24,23 
25,23 
26,23 
27,24 
27,25 
27,25 
28,26 
28,26 
29,26 
30,25 
29,26 
29,26 
29,26 
29,26 
30,27 
31,27 
31,29 
31,29 
32,29 
32,29 
33,32 
17,17 
14,14 
13,13 
22,22 
23,23 
24,24 
24,24 
24,24 
24,24 
24,24 
24,24 
25,24 
26,24 
25,25 
25,25 
25,25 
25,25 
22,22 
19,19 
20,19 
21,21 
17,12 
18,12 
19,18 
20,19 
20,19 
20,19 
20,19 
21,19 
22,19 
21,20 
21,20 
21,20 
21,20 
21,20 
21,21 
20,20 
20,20 
10,10 
10,10 
10,10 
11,10 
12,10 
9,9 
21,18 
22,18 
22,18 
22,18 
22,18 
22,18 
22,18 
23,19 
24,19 
23,20 
22,19 
20,20 
18,18 
16,16 
15,15 
16,16 
17,17 
17,17 
2,2 
1,1 
2,1 
2,2 
6,6 
7,6 
9,9 
7,7 
6,6 
17,16 
18,16 
19,17 
19,17 
19,17 
19,17 
19,17 
16,14 
17,14 
16,15 
16,15 
16,15 
17,16 
17,16 
17,17 
17,17 
19,18 
20,18 
21,18 
22,18 
22,19 
22,19 
23,20 
24,20 
24,22 
24,22 
25,22 
24,23 
22,21 
17,16 
14,14 
11,11 
6,6 
3,3 
17,14 
17,14 
17,14 
18,15 
19,16 
19,16 
20,17 
21,17 
18,18 
15,15 
14,14 
11,11 
10,10 
12,12 
12,12 
12,12 
12,12 
13,12 
14,12 
13,13 
13,13 
13,13 
15,15 
15,15 
15,15 
15,15 
16,15 
17,15 
16,16 
16,16 
16,16 
16,16 
17,17 
3,3 
19,14 
19,14 
20,14 
21,15 
22,16 
22,16 
22,16 
23,16 
20,17 
16,13 
15,12 
16,12 
14,13 
12,12 
12,12 
4,4 
2,2 
3,3 
4,3 
5,5 
5,5 
19,19 
20,20 
20,20 
21,20 
21,20 
22,20 
21,21 
21,21 
21,21 
18,18 
19,19 
17,17 
18,18 
18,18 
15,15 
4,4 
5,4 
4,4 
11,11 
11,11 
11,11 
11,11 
12,11 
11,11 
11,11 
11,11 
3,3 
4,3 
20,19 
20,19 
20,19 
21,19 
21,19 
21,19 
21,19 
21,19 
21,20 
15,14 
15,14 
15,14 
16,14 
14,14 
7,7 
12,11 
12,11 
12,11 
12,11 
12,11 
13,11 
14,11 
13,12 
14,12 
12,12 
3,3 
4,3 
20,19 
20,19 
21,20 
22,21 
22,21 
22,21 
23,22 
23,22 
19,18 
17,16 
15,15 
15,15 
12,12 
11,11 
1,1 
2,1 
3,3 
3,3 
1,1 
2,1 
7,7 
8,8 
8,8 
8,8 
8,8 
5,5 
11,11 
11,11 
11,11 
12,11 
13,13 
13,13 
17,16 
18,16 
18,16 
19,17 
20,17 
20,17 
17,14 
17,14 
18,16 
17,16 
17,16 
15,12 
15,12 
15,12 
16,13 
16,16 
14,14 
1,1 
2,1 
7,7 
8,7 
2,1 
7,7 
10,9 
11,9 
11,10 
11,10 
12,11 
9,9 
9,9 
10,10 
10,10 
10,10 
5,5 
6,5 
5,5 
18,17 
19,17 
20,17 
21,18 
21,17 
22,17 
22,17 
23,17 
22,17 
23,20 
23,21 
22,20 
23,21 
22,21 
18,17 
14,13 
11,11 
11,11 
11,11 
5,5 
5,5 
5,5 
8,8 
9,8 
10,10 
11,11 
10,10 
7,7 
7,7 
6,6 
19,14 
20,14 
21,14 
22,14 
23,14 
23,15 
24,15 
25,17 
25,17 
25,17 
26,17 
25,18 
23,16 
21,18 
18,15 
15,13 
13,13 
12,12 
4,4 
1,1 
2,1 
4,4 
7,7 
2,2 
12,11 
12,11 
12,11 
12,11 
13,11 
11,10 
12,10 
11,11 
2,2 
4,4 
5,4 
4,4 
1,1 
2,1 
2,2 
15,10 
16,10 
17,16 
18,17 
18,17 
18,17 
18,17 
19,17 
20,17 
19,18 
19,18 
19,18 
19,18 
19,19 
18,18 
16,16 
16,16 
16,16 
16,16 
16,16 
16,16 
16,16 
17,17 
13,13 
13,13 
14,14 
15,15 
4,2 
5,2 
6,2 
7,2 
7,2 
4,2 
5,2 
3,3 
3,3 
2,2 
22,20 
23,21 
24,22 
25,22 
26,22 
26,22 
26,22 
27,22 
26,23 
26,23 
26,22 
26,22 
27,23 
24,20 
25,21 
23,19 
24,20 
25,20 
21,18 
21,21 
19,19 
3,3 
4,3 
4,4 
19,14 
19,14 
19,14 
20,15 
21,15 
22,17 
22,17 
23,17 
20,18 
15,13 
13,11 
11,10 
11,11 
11,11 
6,6 
6,6 
21,15 
21,15 
21,15 
22,15 
23,17 
23,17 
24,17 
20,16 
17,13 
16,12 
17,12 
15,13 
13,12 
13,13 
13,13 
3,3 
2,2 
13,12 
13,12 
14,12 
15,12 
14,13 
14,13 
15,13 
14,14 
14,14 
9,9 
9,9 
10,10 
11,11 
12,12 
11,11 
7,7 
7,7 
6,6 
14,14 
15,15 
15,15 
16,16 
17,17 
18,18 
18,18 
18,18 
17,17 
13,13 
14,14 
15,15 
12,12 
12,12 
11,11 
22,19 
23,19 
24,19 
25,19 
26,21 
27,21 
28,21 
28,21 
29,21 
30,21 
31,23 
30,20 
31,20 
32,20 
32,20 
26,22 
27,23 
27,23 
27,23 
27,23 
24,20 
24,20 
25,20 
24,22 
22,21 
22,22 
22,22 
34,30 
35,30 
36,30 
37,30 
38,30 
39,32 
39,30 
39,30 
39,31 
40,31 
41,31 
41,31 
38,31 
38,33 
37,32 
36,31 
34,29 
34,32 
32,30 
30,30 
29,29 
20,20 
20,20 
20,20 
20,20 
20,20 
19,19 
13,13 
17,13 
18,13 
19,15 
19,15 
19,15 
16,12 
15,11 
16,11 
14,12 
12,11 
12,12 
12,12 
24,24 
25,25 
25,25 
25,25 
25,25 
26,26 
27,26 
28,28 
29,29 
29,29 
26,26 
27,26 
25,25 
25,25 
26,25 
27,27 
22,22 
22,22 
23,23 
23,23 
23,23 
27,22 
28,26 
29,26 
30,26 
31,26 
31,26 
31,26 
31,26 
32,28 
32,30 
33,31 
34,31 
33,30 
33,30 
31,28 
30,29 
29,28 
30,29 
29,27 
30,28 
31,28 
31,28 
31,28 
32,28 
33,32 
33,32 
30,29 
24,23 
23,23 
20,20 
16,16 
1,1 
2,1 
28,26 
29,26 
30,28 
31,29 
31,29 
31,29 
32,29 
33,30 
33,31 
33,30 
33,30 
33,30 
31,28 
30,29 
29,28 
30,29 
29,27 
30,28 
31,28 
31,28 
31,28 
32,28 
33,32 
30,29 
24,23 
23,23 
20,20 
16,16 
28,25 
29,25 
30,26 
30,26 
30,26 
30,26 
31,28 
31,29 
32,30 
32,30 
32,30 
30,28 
29,29 
28,28 
29,28 
28,26 
29,27 
30,27 
30,27 
30,27 
31,27 
32,30 
29,28 
23,22 
22,22 
19,19 
15,15 
5,5 
2,2 
18,14 
18,14 
18,14 
19,14 
20,16 
20,16 
21,16 
17,15 
15,13 
13,11 
11,10 
11,11 
11,11 
3,3 
3,3 
31,31 
32,31 
33,31 
34,32 
34,33 
33,32 
34,33 
35,33 
36,35 
36,33 
37,33 
36,34 
36,34 
34,32 
32,30 
29,26 
30,26 
30,26 
31,27 
32,28 
33,29 
32,27 
32,27 
23,18 
20,18 
19,17 
15,13 
9,9 
8,8 
8,8 
7,7 
2,2 
3,2 
9,9 
3,3 
2,2 
7,7 
34,22 
35,22 
36,22 
37,23 
37,22 
38,22 
39,22 
40,22 
39,22 
40,24 
41,25 
41,24 
42,24 
42,22 
43,22 
44,23 
45,23 
46,23 
47,19 
45,15 
46,15 
46,15 
45,15 
46,15 
46,15 
46,15 
45,15 
46,15 
47,15 
47,13 
48,13 
43,20 
43,20 
43,20 
42,18 
39,14 
36,14 
37,14 
36,15 
36,15 
34,13 
32,13 
30,13 
27,27 
27,27 
27,27 
25,25 
22,22 
22,22 
20,20 
7,7 
1,1 
2,1 
7,7 
3,3 
1,1 
2,1 
3,3 
3,3 
10,10 
11,10 
2,1 
10,10 
1,1 
2,1 
17,16 
18,16 
19,16 
19,14 
19,14 
19,14 
19,14 
19,17 
17,15 
15,15 
14,14 
14,14 
14,14 
8,8 
47,41 
48,42 
48,42 
48,42 
48,42 
49,43 
50,43 
51,44 
51,44 
52,44 
53,46 
50,43 
51,43 
52,35 
53,46 
51,44 
50,36 
49,36 
50,36 
51,46 
51,46 
52,46 
52,46 
49,46 
49,48 
48,47 
47,46 
46,45 
47,45 
47,45 
43,41 
43,41 
43,41 
43,32 
43,42 
43,42 
37,36 
37,32 
35,35 
24,24 
23,23 
2,2 
12,12 
2,2 
37,35 
38,35 
39,36 
40,37 
40,36 
41,36 
42,36 
42,36 
42,36 
43,36 
41,37 
41,35 
41,35 
41,35 
41,36 
41,37 
41,37 
38,34 
39,35 
39,35 
39,35 
36,32 
37,32 
38,34 
38,37 
36,35 
37,35 
37,37 
38,37 
37,37 
37,37 
33,33 
36,34 
37,35 
38,36 
38,35 
39,35 
40,35 
40,35 
40,35 
41,35 
39,36 
39,34 
39,34 
39,34 
40,35 
40,36 
40,36 
40,36 
37,33 
38,34 
38,34 
38,34 
35,31 
36,31 
37,33 
37,36 
35,34 
36,34 
36,36 
36,36 
36,36 
32,32 
15,15 
15,15 
4,4 
27,27 
28,27 
29,28 
30,29 
30,29 
30,29 
30,29 
30,29 
30,29 
31,30 
32,31 
29,28 
30,28 
31,28 
31,28 
28,25 
29,25 
23,20 
24,20 
25,22 
25,22 
25,22 
25,24 
21,20 
21,21 
21,21 
2,2 
6,6 
7,6 
1,1 
2,1 
16,16 
17,16 
18,17 
19,18 
19,18 
20,18 
18,18 
16,16 
15,15 
14,14 
11,11 
38,35 
39,36 
39,36 
36,35 
36,35 
36,35 
37,36 
38,37 
36,35 
36,35 
37,35 
33,33 
34,34 
35,35 
32,32 
32,32 
31,31 
4,4 
1,1 
2,1 
0,0 
5,5 
2,2 
4,4 
1,1 
2,1 
1,1 
2,1 
42,38 
43,38 
43,38 
44,38 
45,39 
46,40 
47,40 
47,42 
48,42 
48,44 
49,44 
50,45 
50,45 
50,46 
51,47 
52,47 
52,49 
49,46 
46,43 
47,44 
48,45 
47,42 
48,44 
48,45 
48,45 
48,45 
48,45 
48,47 
44,43 
39,38 
39,38 
39,38 
39,38 
33,32 
33,32 
31,30 
15,14 
15,14 
15,15 
15,15 
15,15 
17,17 
14,14 
13,13 
2,2 
1,1 
2,1 
2,2 
7,7 
5,5 
2,2 
4,4 
3,3 
1,1 
2,1 
1,1 
2,1 
4,4 
5,4 
4,4 
17,16 
18,16 
19,17 
19,17 
19,17 
20,18 
20,18 
17,15 
18,15 
17,16 
17,16 
17,16 
17,16 
17,16 
17,17 
17,17 
25,22 
26,23 
27,24 
27,24 
25,22 
24,21 
25,21 
25,23 
25,23 
25,23 
25,25 
21,21 
16,16 
16,16 
17,17 
18,18 
18,18 
5,5 
5,5 
7,7 
7,7 
7,7 
25,21 
26,22 
27,23 
27,23 
27,21 
28,20 
29,20 
29,22 
30,22 
31,22 
31,23 
31,22 
32,22 
28,21 
25,23 
26,24 
26,24 
26,24 
24,22 
23,21 
22,22 
21,21 
2,2 
3,2 
2,1 
4,4 
3,3 
2,2 
1,1 
2,1 
1,1 
2,1 
6,6 
1,1 
2,1 
6,6 
5,5 
1,1 
2,1 
5,5 
3,3 
2,2 
41,30 
42,30 
43,30 
44,30 
44,30 
45,30 
46,30 
47,32 
48,32 
49,32 
50,32 
48,30 
48,31 
48,32 
49,33 
49,33 
49,32 
50,33 
51,33 
51,33 
48,33 
48,33 
48,33 
47,33 
46,33 
47,34 
41,28 
41,27 
37,23 
35,32 
24,21 
25,22 
25,22 
26,22 
24,22 
22,20 
22,20 
13,12 
13,13 
12,12 
11,11 
1,1 
2,1 
11,11 
1,1 
2,1 
3,3 
12,12 
2,2 
11,11 
14,14 
1,1 
2,1 
14,14 
5,5 
5,5 
3,3 
24,21 
25,21 
26,21 
26,21 
27,21 
28,23 
29,23 
29,23 
26,23 
26,25 
25,24 
24,23 
23,22 
23,22 
14,13 
14,13 
14,13 
14,13 
15,14 
15,15 
14,14 
1,1 
2,1 
4,4 
5,5 
5,5 
1,1 
2,1 
29,25 
30,25 
31,25 
32,25 
33,25 
34,25 
34,23 
34,23 
35,23 
36,25 
36,25 
37,26 
38,26 
39,26 
39,26 
40,26 
41,28 
41,31 
39,29 
39,29 
39,29 
39,29 
40,29 
40,27 
38,32 
32,26 
30,24 
26,20 
26,20 
21,15 
18,15 
18,18 
6,6 
4,4 
10,10 
19,16 
20,16 
21,16 
22,16 
23,18 
24,18 
24,18 
23,21 
23,23 
22,22 
21,21 
18,18 
18,18 
9,9 
9,9 
10,10 
10,10 
1,1 
2,1 
18,16 
19,16 
19,14 
19,14 
19,14 
19,14 
19,17 
17,15 
15,15 
14,14 
14,14 
15,15 
14,14 
8,8 
1,1 
2,1 
14,12 
15,12 
16,12 
16,12 
17,12 
18,14 
19,14 
19,14 
16,14 
16,16 
15,15 
14,14 
12,12 
19,16 
20,16 
21,16 
22,16 
23,18 
24,18 
25,18 
25,21 
26,21 
27,21 
28,23 
27,20 
28,20 
29,20 
29,20 
23,19 
24,20 
24,20 
24,20 
21,17 
21,17 
22,17 
21,19 
22,19 
22,19 
22,22 
1,1 
24,24 
25,25 
25,25 
25,25 
25,25 
26,26 
27,26 
28,28 
29,29 
29,29 
26,26 
27,26 
25,25 
25,25 
26,25 
27,27 
23,23 
23,23 
23,23 
23,23 
23,23 
6,6 
7,6 
6,6 
4,4 
24,23 
25,23 
25,23 
26,23 
27,25 
28,26 
29,26 
29,26 
26,26 
26,26 
27,26 
26,26 
23,23 
21,21 
22,21 
22,22 
22,22 
22,22 
22,22 
13,13 
10,10 
2,2 
3,3 
4,3 
3,3 
20,17 
21,17 
22,17 
23,17 
24,19 
25,19 
25,19 
24,22 
24,24 
23,23 
22,22 
19,19 
19,19 
10,10 
10,10 
10,10 
10,10 
1,1 
2,1 
25,23 
26,23 
27,23 
27,21 
27,21 
27,21 
27,21 
28,22 
28,23 
28,23 
29,23 
30,25 
30,28 
28,26 
26,26 
25,25 
25,25 
25,25 
21,21 
18,18 
17,17 
11,11 
5,5 
2,2 
25,24 
26,24 
27,24 
28,24 
29,24 
29,22 
29,22 
29,22 
29,22 
29,23 
29,24 
30,24 
31,26 
31,29 
29,27 
27,27 
26,26 
27,26 
26,26 
26,26 
22,22 
19,19 
18,18 
12,12 
2,2 
1,1 
2,1 
2,2 
5,5 
2,2 
4,4 
19,16 
20,16 
21,16 
22,16 
23,18 
24,18 
24,18 
23,21 
24,24 
23,23 
22,22 
19,19 
19,19 
10,10 
10,10 
10,10 
11,11 
1,1 
2,1 
10,10 
11,10 
2,1 
10,10 
19,15 
19,15 
20,15 
21,17 
22,17 
22,17 
19,17 
19,19 
18,18 
17,17 
14,14 
14,14 
14,14 
1,1 
2,1 
13,9 
14,9 
15,9 
16,9 
17,9 
18,9 
19,9 
20,9 
21,9 
21,9 
22,9 
23,9 
19,19 
19,19 
20,19 
21,21 
22,22 
22,22 
22,22 
22,22 
1,1 
2,1 
10,10 
1,1 
2,1 
10,10 
9,9 
10,9 
10,9 
10,10 
9,9 
9,9 
9,9 
9,9 
3,3 
1,1 
28,27 
29,28 
30,29 
30,29 
30,29 
31,29 
31,29 
31,29 
28,26 
28,27 
28,27 
28,27 
25,24 
26,25 
23,22 
24,23 
22,21 
22,21 
22,21 
22,21 
22,21 
22,22 
22,22 
1,1 
2,1 
8,8 
9,8 
2,1 
15,13 
16,13 
17,13 
18,14 
19,15 
19,15 
16,12 
15,11 
16,11 
14,12 
12,11 
12,12 
12,12 
19,17 
20,17 
20,15 
20,15 
20,15 
20,15 
20,18 
18,16 
16,16 
15,15 
15,15 
16,15 
17,17 
16,16 
10,10 
11,9 
12,9 
13,9 
14,9 
14,9 
15,10 
16,11 
17,12 
14,12 
13,11 
9,7 
9,9 
8,8 
8,8 
7,7 
3,3 
6,6 
4,4 
17,14 
18,14 
19,14 
20,15 
21,16 
22,16 
22,16 
21,19 
21,21 
20,20 
19,19 
16,16 
16,16 
7,7 
7,7 
7,7 
18,14 
19,14 
20,15 
21,16 
22,16 
23,16 
23,19 
24,19 
25,19 
26,19 
25,20 
26,20 
27,20 
27,20 
21,17 
21,17 
21,17 
18,14 
17,13 
18,13 
16,14 
17,14 
17,14 
17,17 
10,10 
11,10 
2,1 
10,10 
32,26 
33,26 
34,26 
35,26 
36,26 
36,24 
36,24 
37,24 
38,24 
36,24 
35,22 
36,22 
34,21 
35,22 
35,23 
36,24 
36,27 
34,25 
35,25 
35,27 
36,27 
36,30 
33,27 
32,32 
24,24 
20,20 
19,19 
13,13 
13,13 
3,3 
2,2 
18,18 
19,18 
20,18 
21,18 
22,18 
21,19 
21,19 
21,19 
22,19 
22,19 
23,20 
24,21 
25,22 
25,22 
22,19 
22,19 
18,18 
16,16 
8,8 
9,9 
1,1 
2,1 
9,9 
3,3 
1,1 
2,1 
3,3 
8,8 
2,2 
1,1 
2,1 
1,1 
2,1 
4,4 
1,1 
2,1 
35,22 
36,22 
37,22 
38,22 
39,22 
40,22 
40,20 
40,20 
41,20 
39,20 
38,20 
39,20 
37,20 
35,20 
35,20 
35,20 
36,21 
36,21 
37,22 
37,25 
35,23 
36,23 
36,25 
36,25 
35,35 
22,22 
19,19 
18,18 
12,12 
7,7 
5,5 
2,2 
4,4 
2,2 
1,1 
2,1 
2,2 
5,5 
5,5 
14,14 
1,1 
2,1 
14,14 
13,13 
3,3 
2,2 
2,2 
11,11 
1,1 
2,1 
3,3 
1,1 
2,1 
3,3 
3,3 
4,4 
1,1 
2,1 
4,4 
11,11 
11,11 
8,8 
8,8 
8,8 
6,6 
3,3 
4,3 
2,1 
3,3 
1,1 
2,1 
6,6 
7,6 
8,7 
8,7 
8,8 
8,8 
7,5 
8,5 
9,5 
9,5 
7,5 
8,6 
8,8 
7,7 
1,1 
2,1 
5,5 
5,5 
5,5 
4,4 
4,4 
33,30 
34,30 
35,31 
36,32 
36,31 
37,34 
38,34 
39,35 
40,35 
41,37 
42,38 
42,35 
43,38 
44,39 
45,40 
44,40 
45,40 
45,42 
45,42 
45,42 
46,43 
47,44 
46,43 
43,41 
44,42 
45,43 
42,40 
41,40 
38,37 
24,23 
22,21 
22,22 
22,22 
22,22 
21,21 
19,19 
16,16 
15,15 
4,4 
36,32 
37,36 
38,37 
39,38 
40,39 
41,39 
42,41 
43,42 
43,42 
43,42 
44,43 
45,44 
45,44 
46,45 
46,45 
46,45 
47,45 
48,47 
47,45 
47,45 
47,45 
48,46 
49,47 
50,48 
49,47 
45,43 
46,44 
47,45 
44,42 
43,42 
40,39 
24,24 
21,21 
20,20 
19,19 
18,18 
16,16 
15,15 
5,5 
5,5 
